ep,start,end,dur,text,chi_prob,in_dataset
ep20,269.2,275.24,6.04,正直一人で出歩かせるわけないから会うのは無理かと思ってた,0.005,0
ep20,275.24,281.22,5.98,それなのにMが書いた特徴そのままのパソコンが本屋にいるんだもんね,0.004,0
ep20,281.22,282.84,1.62,驚いたよ,0.005,0
ep20,285.06,289.42,4.36,君の持ち主って本当に君の価値が分かってないみたいだね,0.014,0
ep20,289.42,294.96,5.54,接続端子に変わったところはなかった,0.011,0
ep20,294.96,298.06,3.1,君は中身が特別性なのかな,0.008,0
ep20,298.06,299.84,1.78,チー特別,0.651,1
ep20,299.84,302.84,3.0,だったら嬉しいけどね,0.059,0
ep20,302.84,305.26,2.42,何なんだこれ,0.001,0
ep20,305.26,308.7,3.44,いつものチーそっくりの写真とかじゃない,0.029,0
ep20,308.7,311.2,2.5,なんでこんなもの送ってきたんだ,0.005,0
ep20,311.2,314.04,2.84,スモモこれなんだかわかるか,0.014,0
ep20,314.04,318.6,4.56,これは,0.031,0
ep20,318.6,319.7,1.1,これは,0.004,0
ep20,319.7,320.96,1.26,これは,0.145,0
ep20,320.96,326.38,5.42,それはわかってんだよ,0.015,0
ep20,326.38,327.88,1.5,無理言うなって,0.022,0
ep20,327.88,330.14,2.26,スモモはモバイルサイズだから,0.018,0
ep20,330.14,333.12,2.98,あんまりファジーな質問には答えらんねえよ,0.011,0
ep20,333.12,333.72,0.6,しんぼ,,0
ep20,333.72,337.02,3.3,おおスモモ,0.002,0
ep20,337.02,339.04,2.02,モトスワと仲良くやってたか,0.049,0
ep20,339.04,341.94,2.9,お前急にどうしたんだ,0.007,0
ep20,341.94,345.66,3.72,タカコに電話でのこと言ったら心配してさ,0.035,0
ep20,345.66,350.88,5.22,元須和君何にでも真面目だからすごく悩んでるんじゃないかな,0.024,0
ep20,350.88,351.64,0.76,うん,,0
ep20,351.64,353.48,1.84,言ってあげて,0.014,0
ep20,353.48,358.0,4.52,一人で考えるより二人の方がいいことあると思うよ,0.192,0
ep20,358.0,359.54,1.54,清水先生が,0.002,0
ep20,359.54,363.06,3.52,でまだお前のパソコン見つからねえのか,0.012,0
ep20,363.06,363.96,0.9,ああ,,0
ep20,363.96,367.5,3.54,でやっぱり心配でたまらないと,0.03,0
ep20,367.5,371.64,4.14,確かにパソコンは記憶を消せるけど,0.007,0
ep20,371.64,374.5,2.86,でも俺は覚えてる,0.011,0
ep20,374.5,377.9,3.4,相手が生き物じゃなくても,0.005,0
ep20,377.9,380.48,2.58,相手が覚えてなくても,0.013,0
ep20,380.48,382.34,1.86,俺が覚えてるなら,0.068,0
ep20,382.34,385.1,2.76,なかったことにはならないって,0.01,0
ep20,385.1,389.66,4.56,俺やっぱり心配だよ,0.062,0
ep20,389.66,390.34,0.68,Gのこと,,0
ep20,390.34,391.76,1.42,だから,0.085,0
ep20,391.76,394.84,3.08,だから早く探してやりたい,0.01,0
ep20,394.84,396.44,1.6,わかった,0.015,0
ep20,396.44,398.84,2.4,俺も手伝うよ,0.005,0
ep20,398.84,400.36,1.52,ありがとう,0.129,0
ep20,400.36,405.98,5.62,さあ君の全てを見せて,0.001,0
ep20,405.98,423.54,17.56,でこの映像,,0
ep20,423.54,426.82,3.28,お前のパソコンがいなくなったことと関係あんのか,0.009,0
ep20,426.82,431.4,4.58,さあ、つーかこれが何の画像かもわかんねえんだ,0.003,0
ep20,431.4,433.14,1.74,ふーん,0.054,0
ep20,433.14,436.18,3.04,これって地図じゃねえか,0.017,0
ep20,437.92,441.08,3.16,ナビゲーションシステムに表示されている地図だと思うぜ,0.002,0
ep20,441.08,443.26,2.18,携帯とかカーナビとかの,0.015,0
ep20,443.26,445.58,2.32,なんでそんなもんが送られてきたんだ,0.005,0
ep20,445.58,447.46,1.88,さあなあ,0.083,0
ep20,447.46,448.58,1.12,どこの地図だろ,0.003,0
ep20,448.58,450.94,2.36,パソコンで調べりゃわかるよ,0.014,0
ep20,450.94,452.54,1.6,相撲でわかるか,0.218,0
ep20,452.54,455.68,3.14,できないこともねえけど時間がかかっちまう,0.008,0
ep20,455.68,458.62,2.94,ここは国分寺に頼もうぜ,0.011,0
ep20,458.62,463.28,4.66,この画像,0.141,0
ep20,463.28,466.98,3.7,一体誰が送ってきたものなのかしら,0.018,0
ep20,466.98,471.48,4.5,前に送られてきたこの画像も,0.01,0
ep20,475.98,478.82,2.84,でも画像を送ったのが誰か分かっても,0.126,0
ep20,478.82,482.7,3.88,私には何にもできないんだけど,0.053,0
ep20,482.7,491.94,9.24,それがあなたとの約束だから,0.179,0
ep20,491.94,497.28,5.34,だから私にできるのは書くことだけ,0.199,0
ep20,497.28,503.02,5.74,じいちゃんがじいちゃんになる前に,0.369,0
ep20,503.02,504.46,1.44,失くしてしまったことを,0.283,0
ep20,504.46,508.74,4.28,これから見つけてほしいものを,0.127,0
ep20,508.74,515.54,6.8,今度こそ私だけの人を見つけられるように,0.063,0
ep20,515.54,521.12,5.58,なるほど地図ね,0.058,0
ep20,521.12,522.88,1.76,どこのかはわかんないけど,0.019,0
ep20,522.88,524.7,1.82,こっちで調べるよ,0.01,0
ep20,524.7,525.66,0.96,ちょっと待って,,0
ep20,525.66,529.5,3.84,ゆずきあの図形がどこを表したものなのか,0.009,0
ep20,529.5,532.48,2.98,他のパソコンと乱使って一緒に探して,0.023,0
ep20,532.48,533.2,0.72,はい,,0
ep20,538.74,549.7,10.96,今回の画像も誰が送ってきたかはやっぱりわからないんだ,0.029,0
ep20,549.7,554.1,4.4,けどこの地図もチーさんに関係することだと思うよ,0.003,0
ep20,554.1,556.16,2.06,チーの居場所かな,0.034,0
ep20,556.16,557.74,1.58,だといいんだけど,0.069,0
ep20,557.74,561.28,3.54,ミノル様,0.268,0
ep20,561.28,567.62,6.34,画像の地図と重なる場所は日本全国に12568箇所あります,0.046,0
ep20,567.62,570.92,3.3,12568箇所,0.02,0
ep20,570.92,574.44,3.52,地図だとするとかなりアバウトだからな,0.001,0
ep20,574.44,577.14,2.7,都内では23箇所です,0.017,0
ep20,577.14,578.88,1.74,それでも多いな,0.027,0
ep20,578.88,581.06,2.18,23箇所なら何とかなる,0.008,0
ep20,581.06,581.94,0.88,ちょっと待って,,0
ep20,581.94,587.56,5.62,伊豆木さっき僕がチェックした自作パソコンサイトの履歴あるよね,0.014,0
ep20,587.56,588.32,0.76,はい,,0
ep20,588.32,591.82,3.5,あのIPからアクセスポイントを割り出して,0.02,0
ep20,591.82,594.82,3.0,そのアクセスポイントの中で,0.053,0
ep20,594.82,597.58,2.76,さっきの23箇所と重なっているところある,0.018,0
ep20,597.58,599.08,1.5,一箇所あります,0.042,0
ep20,599.08,603.02,3.94,そのIPアドレスでアクセスした人のハンドルは,0.015,0
ep20,603.02,606.62,3.6,ドラゴンフライ,0.017,0
ep20,606.62,609.66,3.04,あいつか,0.009,0
ep20,609.66,611.72,2.06,だ、誰だ,0.005,0
ep20,611.72,613.04,1.32,あいつなら,0.023,0
ep20,613.04,615.02,1.98,やるかもね,0.007,0
ep20,615.02,617.2,2.18,だから誰のことなんだよ,0.043,0
ep20,617.2,618.52,1.32,ドラゴンフライって,0.022,0
ep20,618.52,620.76,2.24,モトソファン,0.016,0
ep20,620.76,621.82,1.06,Cさんの居場所,0.086,0
ep20,621.82,623.46,1.64,わかったかもしれない,0.019,0
ep20,623.46,624.1,0.64,え,,0
ep20,624.1,640.26,16.16,すごい,,0
ep20,654.1,665.8,11.7,何か,,0
ep20,665.8,672.14,6.34,頭の中に声が,0.102,0
ep20,684.1,690.58,6.48,この声,0.026,0
ep20,690.58,692.5,1.92,マスターのものでも,0.298,0
ep20,692.5,694.44,1.94,ちいさんのものでもありません,0.291,0
ep20,694.44,698.1,3.66,でも知っている声ですわ,0.409,0
ep20,698.1,703.3,5.2,この辺か,0.06,0
ep20,703.3,704.02,0.72,うん,,0
ep20,704.02,706.92,2.9,IPアドレスと地図が重なったのは,0.004,0
ep20,706.92,707.72,0.8,その地区だ,,0
ep20,707.72,710.42,2.7,歩いて10分とかかんねえとこじゃねえか,0.006,0
ep20,710.42,712.44,2.02,こんなに近くにいたのか,0.019,0
ep20,712.44,713.08,0.64,ちい,,0
ep20,713.08,717.12,4.04,ドラゴンフライは自作パソコンを20台以上持っている,0.003,0
ep20,717.12,718.38,1.26,20台,0.047,0
ep20,718.38,722.78,4.4,ってことは20台以上パソコンを置けるでっかい家だな,0.005,0
ep20,722.78,725.38,2.6,でもどの家もでかいんだけど,0.037,0
ep20,725.38,730.9,5.52,あと確かそのパソコンの盗難防止に警備会社と契約してるって,0.006,0
ep20,730.9,732.88,1.98,BBSに書いてた,0.009,0
ep20,732.88,736.24,3.36,戻すわ警備会社のシールを貼ってる家を探せ,0.005,0
ep20,736.24,737.46,1.22,おう,0.303,0
ep20,743.08,746.36,3.28,もう1時間以上経つのに,0.011,0
ep20,746.36,748.84,2.48,うちのパソコンをフルに使っても,0.02,0
ep20,748.84,751.18,2.34,まだプロテクトが解けないなんて,0.002,0
ep20,751.18,755.38,4.2,けどもう少しだ,0.005,0
ep20,755.38,759.46,4.08,俺が君のために特別に組んだプログラムだ,0.041,0
ep20,759.46,764.78,5.32,いくら拒んでもそれが君の中に入っていく,0.045,0
ep20,764.78,768.54,3.76,君は受け入れるしかないんだ,0.027,0
ep20,768.54,771.0,2.46,ここじゃない,0.009,0
ep20,771.0,775.54,4.54,しかし二人ともどうしてそんなに知ってるんだ,0.009,0
ep20,775.54,778.5,2.96,そのドラゴンフライとかいうやつ,0.01,0
ep20,778.5,780.66,2.16,まあ割と目立つやつだったしな,0.02,0
ep20,780.66,781.74,1.08,サイト内でも,0.003,0
ep20,781.74,782.88,1.14,目立つって,0.013,0
ep20,782.88,786.08,3.2,いつもやたら喧嘩を売ってくるやつなんだよ,0.001,0
ep20,786.08,788.1,2.02,Mにもよくつっかかってたし,0.001,0
ep20,788.1,788.88,0.78,M,,0
ep20,788.88,790.74,1.86,僕のハンドルネーム,0.035,0
ep20,790.74,793.88,3.14,インターネットのサイトに書き込むときの,0.007,0
ep20,793.88,795.62,1.74,ペンネームみたいなものだよ,0.017,0
ep20,795.62,797.0,1.38,ここでもない,0.02,0
ep20,797.0,797.76,0.76,くそ,,0
ep20,797.76,800.3,2.54,ち、待ってろ,0.013,0
ep20,800.3,805.1,4.8,やっぱり君は特別だ,0.003,0
ep20,805.1,810.3,5.2,本当にちょびっつシリーズかもしれないな,0.022,0
ep20,810.3,817.3,7.0,チー!,0.107,0
ep20,818.08,822.46,4.38,ダメ!,0.059,0
ep20,822.46,824.46,2.0,えっ,0.088,0
ep20,828.56,832.12,3.56,あったなんだ,0.095,0
ep20,832.12,835.12,3.0,ええええええええ,0.008,0
ep20,835.12,837.12,2.0,ん,0.023,0
ep20,837.12,839.12,2.0,ん,0.018,0
ep20,839.62,845.12,5.5,あったここに地位がここにもあるぜそんな,0.004,0
ep20,845.12,850.78,5.66,どっちだしんぼさんその後ちゃんを持ってもう一つの家に行って,0.008,0
ep20,850.78,851.58,0.8,相撲を!,,0
ep20,851.58,852.38,0.8,はい!,,0
ep20,855.02,857.18,2.16,そっちだと地図の範囲から外れる,0.005,0
ep20,857.18,858.18,1.0,こっちか!,0.031,0
ep20,863.08,865.38,2.3,あなたは私だけの人じゃない,0.157,0
ep20,868.58,871.08,2.5,だから入ってこないで,0.075,0
ep20,872.58,873.38,0.8,なんだ?,,0
ep20,875.08,876.18,1.1,ジーン!,0.142,0
ep20,876.18,877.18,1.0,元沢さん!,0.116,0
ep20,877.18,878.38,1.2,こっちから行ける!,0.011,0
ep20,878.38,885.88,7.5,もっとささんしんぼさんおかしい スモノちゃんの反応がない回線が切れたのか,0.029,0
ep20,885.88,889.76,3.88,ゆずきもう一回呼び出し,0.175,0
ep20,891.34,896.58,5.24,ゆずき 声が聞こえます声,0.137,0
ep20,896.58,902.3,5.72,声が 私のよく知っている方の声が,0.107,0
ep20,902.3,906.8,4.5,私を一番よく知っている方の声が,0.25,0
ep20,906.8,909.3,2.5,ゆずき,0.073,0
ep20,915.3,919.3,4.0,くっ 大丈夫か!しぃ!,0.003,0
ep20,925.3,927.3,2.0,ひでき,0.198,0
ep20,927.3,929.3,2.0,しぃ,0.122,0
ep20,929.3,932.44,3.14,Gは一人だけが欲しいの,0.442,0
ep20,932.44,935.54,3.1,たった一人だけの,0.591,0
ep20,935.54,938.0,2.46,私だけの人が,0.738,0
ep20,938.0,939.7,1.7,もっとさ,0.123,0
ep20,939.7,941.32,1.62,なんか相撲が変なんだ,0.05,0
ep20,941.32,943.44,2.12,そっちにGちゃん大丈夫か,0.009,0
ep20,943.44,947.26,3.82,Gなのか,0.021,0
ep20,947.26,949.66,2.4,Gがやってるのか,0.004,0
ep20,949.66,950.98,1.32,秀樹,0.933,1
ep20,950.98,953.8,2.82,秀樹の大事なものって何,0.762,0
ep20,953.8,955.46,1.66,大事なもの,0.035,0
ep20,955.46,957.32,1.86,あれにも,0.332,0
ep20,957.32,958.82,1.5,人にも,0.76,0
ep20,958.82,960.52,1.7,一番大事なもの,0.296,0
ep20,960.52,963.34,2.82,それが分かったら,0.909,0
ep20,963.34,966.28,2.94,Gはもうなくさなくてすぐかもしれない,0.37,0
ep20,966.28,969.42,3.14,一番大事なもの,0.304,0
ep20,969.42,976.92,7.5,なんだ,0.02,0
ep20,976.92,979.7,2.78,G,0.002,0
ep20,979.7,984.5,4.8,え?,0.17,0
ep20,985.28,986.06,0.78,スモモ,,0
ep20,986.06,987.2,1.14,大丈夫か?,0.01,0
ep20,988.82,990.82,2.0,急に意識が…,0.042,1
ep20,991.82,992.82,1.0,あ…,0.082,0
ep20,992.82,993.82,1.0,ゆずき!,0.225,0
ep20,993.82,995.82,2.0,大丈夫?ゆずき!,0.117,0
ep20,995.82,997.82,2.0,みのるさま…,0.108,0
ep20,1003.82,1005.82,2.0,ちい…,0.083,0
ep20,1006.82,1008.82,2.0,ひ…でき…,0.793,1
ep20,1010.82,1012.82,2.0,ひでき!ひでき!ひでき!,0.119,1
ep20,1012.82,1015.82,3.0,ちい…だよな…,0.004,1
ep20,1015.82,1017.82,2.0,GはG!,0.595,1
ep20,1017.82,1019.82,2.0,HidekiがつけてくれたからG!,0.399,0
ep20,1019.82,1021.82,2.0,Hideki!,0.206,0
ep20,1021.82,1024.82,3.0,G、うれしい?,0.797,1
ep20,1024.82,1028.82,4.0,Hidekiが来てくれてうれしい?,0.887,1
ep20,1028.82,1030.82,2.0,G…,0.058,1
ep20,1037.82,1039.82,2.0,G!G!,0.006,0
ep20,1039.82,1041.82,2.0,どうした?,0.009,0
ep20,1041.82,1044.82,3.0,急に意識失ったみたいになっちまって!,0.012,0
ep20,1044.82,1048.82,4.0,ああああああ,0.027,0
ep20,1048.82,1052.82,4.0,お前ドラゴンフライだなうん,0.002,0
ep20,1052.82,1054.82,2.0,あいや,0.007,0
ep20,1054.82,1056.82,2.0,チーに何したんだ,0.017,0
ep20,1056.82,1058.82,2.0,ちょっと調べようとしただけで,0.009,0
ep20,1058.82,1060.82,2.0,勝手に連れてってか,0.016,0
ep20,1060.82,1063.82,3.0,そのついてきたんだ,0.005,0
ep20,1063.82,1064.82,1.0,ついてきた,0.012,0
ep20,1064.82,1068.82,4.0,そうその子がついてきてその子ちょっと変だろだからさ,0.008,0
ep20,1068.82,1071.82,3.0,マスターは誘拐してきたと言いましたわ,0.172,0
ep20,1071.82,1073.56,1.74,こ、ことか,0.001,0
ep20,1073.56,1076.02,2.46,私は本当のことしか言えません,0.136,0
ep20,1076.02,1079.28,3.26,それがたとえマスターにとって不利なことでも,0.288,0
ep20,1079.28,1082.82,3.54,そうプログラムしたのはマスターです,0.441,0
ep20,1082.82,1088.08,5.26,こいつが誘拐してきたって言った時のことを録画してあるか,0.007,0
ep20,1088.08,1089.68,1.6,ありますわ,0.109,0
ep20,1089.68,1092.8,3.12,よし、ちょっとの間一緒に来てもらうぜ,0.023,0
ep20,1092.8,1093.96,1.16,おい、ちょっと,0.004,0
ep20,1093.96,1098.46,4.5,お前のやったことの証拠がこの子の中に記録されてるからな,0.005,0
ep20,1098.46,1100.98,2.52,勝手に消されたりしないためだ,0.001,0
ep20,1100.98,1102.38,1.4,おっと,0.062,0
ep20,1102.38,1105.06,2.68,盗んでいったとか言い出さないように,0.005,0
ep20,1105.06,1108.08,3.02,スモモに向かって俺たちに預けてるって言え,0.004,0
ep20,1108.08,1109.22,1.14,言えです,0.234,0
ep20,1109.22,1116.34,7.12,危ないとこだったな,0.01,0
ep20,1116.34,1118.68,2.34,なに,0.036,0
ep20,1118.68,1119.8,1.12,いや,0.005,0
ep20,1119.8,1122.24,2.44,ディタがあんまり可愛いんで,0.006,0
ep20,1122.24,1124.92,2.68,危なくここから落っこちるとこだったな,0.043,0
ep20,1124.92,1125.84,0.92,ってね,,0
ep20,1125.84,1128.06,2.22,なにバカなこと言ってんの,0.451,0
ep20,1128.06,1130.8,2.74,本当のことなのに,0.031,0
ep20,1130.8,1134.02,3.22,それよりあの子見つかった?,0.28,0
ep20,1134.84,1136.54,1.7,いや、まだだ,0.004,0
ep20,1136.54,1139.22,2.68,ったく、どこにいるんだろう,0.052,0
ep20,1139.22,1141.56,2.34,悪いな、ディタ,0.076,0
ep20,1141.56,1145.44,3.88,もうちょっと様子が見たいんでな,0.018,0
ep20,1160.8,1162.8,2.0,チー,0.084,0
ep20,1162.8,1166.8,4.0,あの後目を覚まさなくて,0.001,0
ep20,1166.8,1169.4,2.6,急いで連れて帰ってきたけど,0.012,0
ep20,1169.4,1173.8,4.4,チー別人みたいだった,0.01,0
ep20,1173.8,1175.8,2.0,それに,0.123,0
ep20,1175.8,1180.8,5.0,あれもチーがやったのか,0.01,0
ep20,1186.8,1188.8,2.0,だったらあの時も,0.008,0
ep20,1188.8,1191.16,2.36,ジーがやったのか,0.007,0
ep20,1191.16,1199.4,8.24,ジーはひょっとして,0.038,0
ep20,1199.4,1203.2,3.8,本当にちょびっつなのか,0.012,0
